USERID	MENUID	ITEMID	MENUNAME	MENUCMD	MENUTYPE	RCDVERSION	CREATEDBY	DATECREATED	LASTUPDATEDBY	LASTUPDATED	AUTHTYPE	VISIBLE	ISSYSTEM	IS_SD	IS_SA	IS_SAP	IS_PU	IS_PUP	IS_IN	IS_INP	IS_GL	IS_GLP	IS_BA	IS_SE	IS_SO	IS_FU	IS_FUP	IS_FI	IS_FIP	IS_PR	IS_PRP	IS_PA	IS_PAP	IS_HU	IS_HUP	IS_GE
60205	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	3.0	Cases	sysRpthms_census_filter_roomtype	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	4.0	Census	sysRpthms_census_filter_roomtype_by_f	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	4.1	Discharged List	sysRpthms_dl	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	4.2	Daily Collection Summary	sysRpthms_dcr	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	5.0	Transmittal	sysRpthms_trans	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	5.1	Transmittal Payments	sysRpthms_transpay	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	5.2	A/R Aging - PHIC/HMO/LGU/CO	sysRpthms_araging	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60205	HISRPTS	8.0	Statement of Account	sysRpthms_soa	P	1	110043	2014-04-02 15:19:17	110043	2014-04-02 15:19:17	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DIETARY	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-03-31 18:49:15	manager	2014-03-31 18:49:15	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DIETARY	HISRPTS	1.5	Diet List	sysRpthms_dietL	P	1	manager	2014-03-31 18:49:15	manager	2014-03-31 18:49:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DIETARY	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	manager	2014-03-31 18:49:15	manager	2014-03-31 18:49:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DIETARY	HISRPTS	4.1	Discharged List	sysRpthms_dl	P	1	manager	2014-03-31 18:49:15	manager	2014-03-31 18:49:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	BANKINGRPTS	10.0	Collections - Report	rptCollections	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	20.0	Collections And Deposits Report	rptCollectionsAndDeposits	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	100.0	Incoming Payment List - Customer	IncomingPaymentListCustomer	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	110.0	Incoming Payment List - Supplier	IncomingPaymentListSupplier	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	120.0	Incoming Payment List - G/L Account	IncomingPaymentListAccount	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	150.0	Outgoing Payment List - Customer	OutgoingPaymentListCustomer	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	160.0	Outgoing Payment List - Supplier	OutgoingPaymentListSupplier	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	170.0	Outgoing Payment List - G/L Account	OutgoingPaymentListAccount	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	180.0	Credit Memo List - Customer	CreditMemoListCustomer	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	190.0	Credit Memo List - Supplier	CreditMemoListSupplier	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	195.0	Credit Memo List - G/L Account	CreditMemoListAccount	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	210.0	Debit Memo List - Customer	DebitMemoListCustomer	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	220.0	Debit Memo List - Supplier	DebitMemoListSupplier	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	230.0	Debit Memo List - G/L Account	DebitMemoListAccount	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	250.0	External Bank Reconciliation - List	ExternalBankReconList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	300.0	Cash In Bank Ledger	CashInBankLedger	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	500.0	Cash Receipts Book	sysRptCRBook	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	501.0	PDC Schedule	sysRptpdcassof	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	502.0	Unapplied Customer Deposit Schedule	sysRptunappliedcustdeposit	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	503.0	Applied Customer Deposit Schedule	sysRptappliedcustdeposit	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	504.0	Cash In Bank Balances Report	sysRptcashinbank	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	BANKINGRPTS	505.0	Bank Ledger Report	sysRpthms_bl	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	10.0	Chart of Accounts	sysRpthms_coa	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	FINANCIALRPTS	50.0	Journal Voucher List	JournalVoucherList	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	60.0	Journal Entry List	JournalEntryList	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	100.0	Journal Ledger	JournalLedger	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	109.0	General Ledger 	sysRpthms_gl	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	110.0	Trial Balance	sysRpthms_tb	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	112.0	Book of Accounts	sysRpttrans_journal	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	113.0	Subsidiary Ledger	sysRptsl	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	120.0	Balance Sheet	sysRpthms_bs	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	130.0	Comparative Balance Sheet	sysRptcom_balance_sheet	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	131.0	Profit and Loss	sysRpthms_pl	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	140.0	Cash Flow	sysRptcash_flow	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	151.0	Journal Voucher List Report	sysRptjv_list	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	FINANCIALRPTS	152.0	Recurring Postings List Report	sysRptrecurringposting	P	1	manager	2014-04-08 12:58:56	manager	2014-04-08 12:58:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	1.0	Nursing Service Stock Report	sysRpthms_nursinginv	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	2.0	Request vs Delivery Report	sysRpthms_rvd	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	3.0	Price List	sysRpthms_prl	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	3.1	Room Price List	sysRpthms_roompl	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	4.0	Inventory Min./Max. Level Report	sysRpthms_minmax	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	5.0	Inventory Expiration Report	sysRpthms_ixr	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	6.0	Departmental Expenses, Issuances, Purchases & Stock Transfer Report	sysRpthms_deips	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISINV	7.0	Inventory Stock Status (Stock Card vs. Actual)	sysRpthms_inv_SCvsActual	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISPHAX	1.0	Summary Report	sysRpthms_pharpt	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISPHAX	2.0	Monthly Reports	sysRpthms_phamorpts	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISPULX	1.0	Pulmonary Audit Report	sysRpthms_pulmolist	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISPULX	2.0	Pulmonary Patient Records	sysRpthms_pulmopr	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	1.0	Log Book	sysRpthms_log_book	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	1.5	Diet List	sysRpthms_dietL	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	3.0	Cases	sysRpthms_census_filter_roomtype	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	4.0	Census	sysRpthms_census_filter_roomtype_by_f	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	4.1	Discharged List	sysRpthms_dl	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	4.2	Daily Collection Summary	sysRpthms_dcr	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	5.0	Transmittal	sysRpthms_trans	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	5.1	Transmittal Payments	sysRpthms_transpay	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	5.2	A/R Aging - PHIC/HMO/LGU/CO	sysRpthms_araging	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	8.0	Statement of Account	sysRpthms_soa	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	8.5	Inventory Reports	HISINV	M	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	8.6	Pulmonary Reports	HISPULX	M	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	8.7	Pharmacy Reports	HISPHAX	M	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	11.0	Radiology Summary Report	sysRpthms_radiolist	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	12.0	Laboratory Reports	sysRpthms_lablist	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	13.0	Heart Station Summary Report	sysRpthms_heartstation	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	14.0	Professional Fees Report	sysRpthms_pf	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	15.0	Special Rooms Report	sysRpthms_splroom	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	16.0	Cash Sales/Request Reports	sysRpthms_reqrpts	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	16.1	Charge/Render Reports	sysRpthms_chrgrpts	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	HISRPTS	17.0	Admission and Consultation Report	sysRpthms_iop_ledger	P	1	manager	2014-04-08 12:58:58	manager	2014-04-08 12:58:58	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	InventoryRpts	4.0	Item List	itemlist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	4.2	Last Prices	lastprices	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	InventoryRpts	4.5	Inventory Requirement By Sales	inventoryrequirementbysales	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	InventoryRpts	5.0	Inventory Requirement Management	inventoryrequirementmanagement	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	InventoryRpts	6.0	Goods Receipt List	goodsreceiptlist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	7.0	Goods Issue List	goodsissuelist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	8.0	Stock Transfer List	StockTransferList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	10.0	Goods Receipt Report	rptGoodsReceiptReport	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	15.0	Goods Receipt w/ Cost Report	rptGoodsReceiptwCostReport	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	20.0	Goods Issue Report	rptGoodsIssueReport	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	30.0	Accounts Payable/Receiving Report	rptAccountsPayableReceivingReport	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	35.0	Stock Adjustment List	stockadjustmentlist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	36.0	Initial Quantity List	initialquantitylist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	37.0	Stock Revaluation List	stockrevaluationlist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	37.5	Stock Allocation List	stockallocationlist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	37.9	Re-Packing List	RepackingList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	38.0	Pick and Pack List	pickpacklist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	39.0	Transfer Request List	StockTransferRequestIBList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	40.0	Transfer Out List	GoodsIssueIBList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	41.0	Transfer In List	GoodsReceiptIBList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	42.0	Transfer REcon List	StockTransferLossList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	43.0	Transfer Out (Transit) List	stocktransferouttransitIB	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
